"","site_code","Taxon","relative_sp_cover.yr.live","dominance"
"1060","lygraint.no","LOTUS CORNICULATUS",0.000757002271006813,"SD"
"1061","lygraold.no","CALLUNA VULGARIS",0.333333333333333,"D"
"1062","lygraold.no","HYPNUM JUTLANDICUM",0.257936507936508,"CD"
"1063","lygraold.no","HYLOCOMIUM SPLENDENS",0.111904761904762,"SD"
"1064","lygraold.no","PLEUROZIUM SCHREBERI",0.0650793650793651,"SD"
"1065","lygraold.no","VACCINIUM VITIS-IDAEA",0.0325396825396825,"SD"
"1066","lygraold.no","CAREX NIGRA",0.0246031746031746,"SD"
"1067","lygraold.no","ERICA TETRALIX",0.0206349206349206,"SD"
"1068","lygraold.no","TRICHOPHORUM CESPITOSUM",0.0174603174603175,"SD"
"1069","lygraold.no","POLYTRICHUM COMMUNE",0.0134920634920635,"SD"
"1070","lygraold.no","EMPETRUM NIGRUM",0.0119047619047619,"SD"
"1071","lygraold.no","ERIOPHORUM VAGINATUM",0.0119047619047619,"SD"
"1072","lygraold.no","VACCINIUM MYRTILLUS",0.0111111111111111,"SD"
"1073","lygraold.no","BRYOPHYTE SP.(lygraold.no)",0.00952380952380952,"SD"
"1074","lygraold.no","MOLINIA CAERULEA",0.00952380952380952,"SD"
"1075","lygraold.no","POTENTILLA ERECTA",0.00952380952380952,"SD"
"1076","lygraold.no","RHYTIDIADELPHUS LOREUS",0.00952380952380952,"SD"
"1077","lygraold.no","CAREX ECHINATA",0.00873015873015873,"SD"
"1078","lygraold.no","RHYTIDIADELPHUS SQUARROSUS",0.00873015873015873,"SD"
"1079","lygraold.no","AVENELLA FLEXUOSA",0.00555555555555556,"SD"
"1080","lygraold.no","JUNCUS SQUARROSUS",0.00396825396825397,"SD"
"1081","lygraold.no","BRYOPHYTE SP.1(lygraold.no)",0.00317460317460317,"SD"
"1082","lygraold.no","PSEUDOSCLEROPODIUM PURUM",0.00317460317460317,"SD"
"1083","lygraold.no","JUNIPERUS COMMUNIS",0.00238095238095238,"SD"
"1084","lygraold.no","VACCINIUM ULIGINOSUM",0.00238095238095238,"SD"
"1085","lygraold.no","AGROSTIS CANINA",0.00158730158730159,"SD"
"1086","lygraold.no","BRYOPHYTE SP.2(lygraold.no)",0.00158730158730159,"SD"
"1087","lygraold.no","NARTHECIUM OSSIFRAGUM",0.00158730158730159,"SD"
"1088","lygraold.no","SORBUS AUCUPARIA",0.00158730158730159,"SD"
"1089","lygraold.no","LICHEN SP.(lygraold.no)",0.00158730158730159,"SD"
"1090","lygraold.no","TRIENTALIS EUROPEA",0.00158730158730159,"SD"
"1091","lygraold.no","LICHEN SP.1(lygraold.no)",0.000793650793650794,"SD"
"1092","lygraold.no","ERIOPHORUM ANGUSTIFOLIUM",0.000793650793650794,"SD"
"1093","lygraold.no","LUZULA MULTIFLORA",0.000793650793650794,"SD"
"1094","marcdrt.ar","FESTUCA ARUNDINACEA",0.264736297828335,"D"
"1095","marcdrt.ar","VERONICA PEREGRINA",0.147880041365047,"CD"
"1096","marcdrt.ar","SPARTINA DENSIFLORA",0.133402275077559,"CD"
"1097","marcdrt.ar","AMBROSIA TENUIFOLIA",0.10134436401241,"SD"
"1098","marcdrt.ar","AGROSTIS MONTEVIDENSIS",0.0723888314374354,"SD"
"1099","marcdrt.ar","BROMUS CATHARTICUS",0.0372285418821096,"SD"
"1100","marcdrt.ar","POA LANIGERA",0.0361944157187177,"SD"
"1101","marcdrt.ar","LOLIUM MULTIFLORUM",0.0237849017580145,"SD"
"1102","marcdrt.ar","LATHYRUS CRASSIPES",0.0227507755946225,"SD"
"1103","marcdrt.ar","STENOTAPHRUM SECUNDATUM",0.0144777662874871,"SD"
"1104","marcdrt.ar","HORDEUM PUSILLUM",0.0124095139607032,"SD"
"1105","marcdrt.ar","BRIZA MINOR",0.0113753877973113,"SD"
"1106","marcdrt.ar","CENTAURIUM PULCHELLUM",0.0103412616339193,"SD"
"1107","marcdrt.ar","MELILOTUS OFFICINALIS",0.0103412616339193,"SD"
"1108","marcdrt.ar","POLYPOGON SP.",0.0103412616339193,"SD"
"1109","marcdrt.ar","JUNCUS IMBRICATUS",0.0093071354705274,"SD"
"1110","marcdrt.ar","ACMELLA DECUMBENS",0.00723888314374354,"SD"
"1111","marcdrt.ar","SISYRINCHIUM PLATENSE",0.00723888314374354,"SD"
"1112","marcdrt.ar","HYDROCOTYLE BONARIENSIS",0.00723888314374354,"SD"
"1113","marcdrt.ar","CAREX SORORIA",0.0062047569803516,"SD"
"1114","marcdrt.ar","CYCLOSPERMUM LEPTOPHYLLUM",0.0062047569803516,"SD"
"1115","marcdrt.ar","ERIGERON BONARIENSIS",0.0062047569803516,"SD"
"1116","marcdrt.ar","SOLIDAGO CHILENSIS",0.0062047569803516,"SD"
"1117","marcdrt.ar","MEDICAGO LUPULINA",0.00517063081695967,"SD"
"1118","marcdrt.ar","CARDUUS ACANTHOIDES",0.00413650465356774,"SD"
"1119","marcdrt.ar","BOTHRIOCHLOA LAGUROIDES",0.0031023784901758,"SD"
"1120","marcdrt.ar","PLANTAGO MYOSUROS",0.0031023784901758,"SD"
"1121","marcdrt.ar","CAREX PHALAROIDES",0.0031023784901758,"SD"
"1122","marcdrt.ar","ERYNGIUM EBRACTEATUM",0.00206825232678387,"SD"
"1123","marcdrt.ar","ERYNGIUM ECHINATUM",0.00206825232678387,"SD"
"1124","marcdrt.ar","ANAGALLIS ARVENSIS",0.00206825232678387,"SD"
"1125","marcdrt.ar","GNAPHALIUM AMERICANUM",0.00206825232678387,"SD"
"1126","marcdrt.ar","JUNCUS MICROCEPHALUS",0.00206825232678387,"SD"
"1127","marcdrt.ar","CALAMAGROSTIS VIRIDIFLAVESCENS",0.00206825232678387,"SD"
"1128","marcdrt.ar","PHYLA NODIFLORA",0.00206825232678387,"SD"
"1129","marcdrt.ar","LYTHRUM HYSSOPIFOLIUM",0.00103412616339193,"SD"
"1130","marcdrt.ar","SENECIO SELLOI",0.00103412616339193,"SD"
"1131","matador.ca","NASSELLA VIRIDULA",0.27906976744186,"D"
"1132","matador.ca","CAREX SP.(MATADOR.CA)",0.162790697674419,"CD"
"1133","matador.ca","PASCOPYRUM SMITHII",0.155038759689922,"CD"
"1134","matador.ca","KRASCHENINNIKOVIA LANATA",0.10594315245478,"SD"
"1135","matador.ca","ARTEMISIA FRIGIDA",0.0697674418604651,"SD"
"1136","matador.ca","COMANDRA UMBELLATA",0.0542635658914729,"SD"
"1137","matador.ca","GALIUM BOREALE",0.0361757105943152,"SD"
"1138","matador.ca","SYMPHYOTRICHUM ERICOIDES",0.0258397932816537,"SD"
"1139","matador.ca","CERASTIUM ARVENSE",0.0258397932816537,"SD"
"1140","matador.ca","KOELERIA MACRANTHA",0.0232558139534884,"SD"
"1141","matador.ca","RATIBIDA COLUMNIFERA",0.0180878552971576,"SD"
"1142","matador.ca","VICIA AMERICANA",0.0103359173126615,"SD"
"1143","matador.ca","ACHILLEA MILLEFOLIUM",0.0103359173126615,"SD"
"1144","matador.ca","AGOSERIS GLAUCA",0.00775193798449612,"SD"
"1145","matador.ca","SELAGINELLA DENSA",0.00516795865633075,"SD"
"1146","matador.ca","LINUM RIGIDUM",0.00516795865633075,"SD"
"1147","matador.ca","ASTRAGALUS FLEXUOSUS",0.00258397932816537,"SD"
"1148","matador.ca","PHLOX HOODII",0.00258397932816537,"SD"
"1149","milparinka.au","ASTREBLA PECTINATA",0.35423197492163,"D"
"1150","milparinka.au","ASTREBLA LAPPACEA",0.266457680250784,"CD"
"1151","milparinka.au","RHODANTHE FLORIBUNDA",0.106583072100313,"SD"
"1152","milparinka.au","ABUTILON HALOPHILUM",0.0877742946708464,"SD"
"1153","milparinka.au","CHRYSOCEPHALUM APICULATUM",0.0564263322884013,"SD"
"1154","milparinka.au","SCLEROLAENA ERIACANTHA",0.0344827586206897,"SD"
"1155","milparinka.au","MINURIA DENTICULATA",0.0188087774294671,"SD"
"1156","milparinka.au","SCLEROLAENA TRICUSPIS",0.00940438871473354,"SD"
"1157","milparinka.au","PTILOTUS SP.(MILPARINKA.AU)",0.00940438871473354,"SD"
"1158","milparinka.au","CALOTIS PORPHYROGLOSSA",0.00940438871473354,"SD"
"1159","milparinka.au","HARMSIODOXA BLENNODIOIDES",0.00940438871473354,"SD"
"1160","milparinka.au","ERODIUM CRINITUM",0.00626959247648903,"SD"
"1161","milparinka.au","RHODANTHE PYGMAEA",0.00626959247648903,"SD"
"1162","milparinka.au","ERAGROSTIS SETIFOLIA",0.00626959247648903,"SD"
"1163","milparinka.au","UNKNOWN SP.2(MILPARINKA.AU)",0.00313479623824451,"SD"
"1164","milparinka.au","COTULA AUSTRALIS",0.00313479623824451,"SD"
"1165","milparinka.au","UNKNOWN ASTERACEAE SP.2(MILPARINKA.AU)",0.00313479623824451,"SD"
"1166","milparinka.au","SOLANUM ELLIPTICUM",0.00313479623824451,"SD"
"1167","milparinka.au","TRIPOGON LOLIIFORMIS",0.00313479623824451,"SD"
"1168","milparinka.au","SCLEROLAENA DIACANTHA",0.00313479623824451,"SD"
"1169","mpgranch.us","FESTUCA CAMPESTRIS",0.417705735660848,"D"
"1170","mpgranch.us","FESTUCA IDAHOENSIS",0.180798004987531,"CD"
"1171","mpgranch.us","LUPINUS SERICEUS",0.132793017456359,"SD"
"1172","mpgranch.us","ARNICA SORORIA",0.0455112219451372,"SD"
"1173","mpgranch.us","KOELERIA MACRANTHA",0.0305486284289277,"SD"
"1174","mpgranch.us","VERONICA VERNA",0.0174563591022444,"SD"
"1175","mpgranch.us","ASTRAGALUS INFLEXUS",0.0143391521197007,"SD"
"1176","mpgranch.us","TRAGOPOGON DUBIUS",0.013715710723192,"SD"
"1177","mpgranch.us","ACHILLEA MILLEFOLIUM",0.0124688279301746,"SD"
"1178","mpgranch.us","ASTRAGALUS MISER",0.0124688279301746,"SD"
"1179","mpgranch.us","TARAXACUM TARAXACUM",0.0105985037406484,"SD"
"1180","mpgranch.us","POA BULBOSA",0.00997506234413965,"SD"
"1181","mpgranch.us","POA SECUNDA",0.00872817955112219,"SD"
"1182","mpgranch.us","PSEUDOROEGNERIA SPICATA",0.00810473815461347,"SD"
"1183","mpgranch.us","MYOSOTIS STRICTA",0.00810473815461347,"SD"
"1184","mpgranch.us","ARENARIA SERPYLLIFOLIA",0.00748129675810474,"SD"
"1185","mpgranch.us","CHRYSOTHAMNUS VISCIDIFLORUS",0.00748129675810474,"SD"
"1186","mpgranch.us","ERIGERON PUMILUS",0.00685785536159601,"SD"
"1187","mpgranch.us","CASTILLEJA LUTESCENS",0.00685785536159601,"SD"
"1188","mpgranch.us","GAILLARDIA ARISTATA",0.00623441396508728,"SD"
"1189","mpgranch.us","COLLOMIA LINEARIS",0.00561097256857855,"SD"
"1190","mpgranch.us","ANTENNARIA SP.",0.0043640897755611,"SD"
"1191","mpgranch.us","BOECHERA NUTTALLII",0.00374064837905237,"SD"
"1192","mpgranch.us","FRITILLARIA PUDICA",0.00311720698254364,"SD"
"1193","mpgranch.us","ARTEMISIA FRIGIDA",0.00311720698254364,"SD"
"1194","mpgranch.us","MERTENSIA OBLONGIFOLIA",0.00311720698254364,"SD"
"1195","mpgranch.us","BOECHERA PENDULOCARPA",0.00249376558603491,"SD"
"1196","mpgranch.us","CENTAUREA STOEBE",0.00187032418952618,"SD"
"1197","mpgranch.us","LEWISIA REDIVIVA",0.00187032418952618,"SD"
"1198","mpgranch.us","MICROSTERIS GRACILIS",0.00187032418952618,"SD"
"1199","mpgranch.us","LITHOSPERMUM RUDERALE",0.00187032418952618,"SD"
"1200","mpgranch.us","EREMOGONE CONGESTA",0.00187032418952618,"SD"
"1201","mpgranch.us","ORTHOCARPUS TENUIFOLIUS",0.00124688279301746,"SD"
"1202","mpgranch.us","LOMATIUM TRITERNATUM",0.00124688279301746,"SD"
"1203","mpgranch.us","ALLIUM CERNUUM",0.00124688279301746,"SD"
"1204","mpgranch.us","CAMELINA MICROCARPA",0.000623441396508728,"SD"
"1205","mpgranch.us","LACTUCA SERRIOLA",0.000623441396508728,"SD"
"1206","mpgranch.us","HIERACIUM SP.",0.000623441396508728,"SD"
"1207","mpgranch.us","POTENTILLA RECTA",0.000623441396508728,"SD"
"1208","mpgranch.us","HOLOSTEUM UMBELLATUM",0.000623441396508728,"SD"
"1209","naposta.ar","NASSELLA NEESIANA",0.594795539033457,"D"
"1210","naposta.ar","BROMUS CATHARTICUS",0.16728624535316,"SD"
"1211","naposta.ar","NASSELLA TRICHOTOMA",0.148698884758364,"SD"
"1212","naposta.ar","STIPA CAUDATA",0.0371747211895911,"SD"
"1213","naposta.ar","DIPLOTAXIS TENUIFOLIA",0.0185873605947955,"SD"
"1214","naposta.ar","AVENA BARBATA",0.0185873605947955,"SD"
"1215","naposta.ar","ERIGERON BLAKEI",0.00557620817843866,"SD"
"1216","naposta.ar","BACCHARIS ULICINA",0.00185873605947955,"SD"
"1217","naposta.ar","LOLIUM MULTIFLORUM",0.00185873605947955,"SD"
"1218","naposta.ar","OXALIS CONORRHIZA",0.00185873605947955,"SD"
"1219","naposta.ar","SOLIDAGO SP.(NAPOSTA.AR)",0.00185873605947955,"SD"
"1220","naposta.ar","GAMOCHAETA SP.(NAPOSTA.AR)",0.00185873605947955,"SD"
"1221","naqu.cn","KOBRESIA PYGMAEA",0.748836436170212,"D"
"1222","naqu.cn","POTENTILLA SAUNDERSIANA",0.171542553191489,"SD"
"1223","naqu.cn","SIBBALDIA PARVIFLORA",0.0528590425531915,"SD"
"1224","naqu.cn","SAUSSUREA STOLICZKAE",0.0191156914893617,"SD"
"1225","naqu.cn","SIBBALDIANTHE BIFURCA",0.00482047872340425,"SD"
"1226","naqu.cn","PSEUDOYOUNGIA SIMULATRIX",0.00282579787234042,"SD"
"1227","nnss.us","LARREA TRIDENTATA",0.361359308732344,"D"
"1228","nnss.us","AMBROSIA DUMOSA",0.230944307588712,"CD"
"1229","nnss.us","CHAENACTIS FREMONTII",0.0687039392827968,"SD"
"1230","nnss.us","MENTZELIA ASPERA",0.0494036064991383,"SD"
"1231","nnss.us","EPHEDRA NEVADENSIS",0.0431470760813061,"SD"
"1232","nnss.us","GRAYIA SPINOSA",0.0291180922955583,"SD"
"1233","nnss.us","MALACOTHRIX GLABRATA",0.0237303666631525,"SD"
"1234","nnss.us","AMSINCKIA TESSELLATA",0.0230612732880737,"SD"
"1235","nnss.us","LYCIUM PALLIDUM",0.0225999577220565,"SD"
"1236","nnss.us","BROMUS TECTORUM",0.021138693295425,"SD"
"1237","nnss.us","CHORIZANTHE BREVICORNU",0.0199778625113328,"SD"
"1238","nnss.us","DESCURAINIA PINNATA",0.0191304754355109,"SD"
"1239","nnss.us","ERIOPHYLLUM PRINGLEI",0.0129380178707613,"SD"
"1240","nnss.us","OXYTHECA PERFOLIATA",0.012316184944427,"SD"
"1241","nnss.us","GILIA BRECCIARUM",0.0102220359871123,"SD"
"1242","nnss.us","BROMUS RUBENS",0.00898529382572588,"SD"
"1243","nnss.us","NAMA ARETIOIDES",0.00685553853108277,"SD"
"1244","nnss.us","CRYPTANTHA INTERMEDIA",0.0064724840697752,"SD"
"1245","nnss.us","CRYPTANTHA PTEROCARYA",0.00578625409492029,"SD"
"1246","nnss.us","ACAMPTOPAPPUS SHOCKLEYI",0.00566024574684664,"SD"
"1247","nnss.us","CRYPTANTHA CIRCUMSCISSA",0.00381277880335989,"SD"
"1248","nnss.us","SCHISMUS ARABICUS",0.00359648704039731,"SD"
"1249","nnss.us","ERIOGONUM MACULATUM",0.00284871070536946,"SD"
"1250","nnss.us","RAFINESQUIA NEOMEXICANA",0.00143278988747906,"SD"
"1251","nnss.us","MONOPTILON BELLIDIFORME",0.00128614648723332,"SD"
"1252","nnss.us","CHORIZANTHE RIGIDA",0.00119995801425867,"SD"
"1253","nnss.us","LEPIDIUM SP.(NNSS.US)",0.000865071272532969,"SD"
"1254","nnss.us","CHYLISMIA CLAVIFORMIS",0.000859678922038263,"SD"
"1255","nnss.us","LOESELIASTRUM SCHOTTII",0.000857583059960043,"SD"
"1256","nnss.us","VULPIA OCTOFLORA",0.000606415214281196,"SD"
"1257","nnss.us","EUPHORBIA ALBOMARGINATA",0.000372168841011245,"SD"
"1258","nnss.us","UNKNOWN SP.(NNSS.US)",0.000347513815552866,"SD"
"1259","nnss.us","CRYPTANTHA MICRANTHA",0.000193465445491703,"SD"
"1260","nnss.us","GILIA SP.(NNSS.US)",0.000170218024974959,"SD"
"1261","nplatte.us","CAREX FILIFOLIA",0.512736236647494,"D"
"1262","nplatte.us","BROMUS TECTORUM",0.253081347576007,"SD"
"1263","nplatte.us","BOUTELOUA GRACILIS",0.141331142152835,"SD"
"1264","nplatte.us","ARTEMISIA FRIGIDA",0.0238290879211175,"SD"
"1265","nplatte.us","OPUNTIA POLYACANTHA",0.0205423171733772,"SD"
"1266","nplatte.us","ARTEMISIA TRIDENTATA",0.0205423171733772,"SD"
"1267","nplatte.us","POA SECUNDA",0.0180772391125719,"SD"
"1268","nplatte.us","SPHAERALCEA COCCINEA",0.00821692686935086,"SD"
"1269","nplatte.us","AGROPYRON CRISTATUM",0.00164338537387017,"SD"
"1270","oreaa.us","ARTEMISIA ARBUSCULA",0.371497197758207,"D"
"1271","oreaa.us","FESTUCA IDAHOENSIS",0.187349879903923,"CD"
"1272","oreaa.us","PACKERA CANA",0.0824659727782226,"SD"
"1273","oreaa.us","ELYMUS ELYMOIDES",0.0792634107285829,"SD"
"1274","oreaa.us","DANTHONIA CALIFORNICA",0.0600480384307446,"SD"
"1275","oreaa.us","ERIGERON BLOOMERI",0.0368294635708567,"SD"
"1276","oreaa.us","SEDUM STENOPETALUM",0.0312249799839872,"SD"
"1277","oreaa.us","VENTENATA DUBIA",0.0264211369095276,"SD"
"1278","oreaa.us","ERIOGONUM SPHAEROCEPHALUM",0.0248198558847078,"SD"
"1279","oreaa.us","PHLOX HOODII",0.0160128102481986,"SD"
"1280","oreaa.us","EPILOBIUM BRACHYCARPUM",0.0144115292233787,"SD"
"1281","oreaa.us","NAVARRETIA INTERTEXTA SSP. PROPINQUA",0.0120096076861489,"SD"
"1282","oreaa.us","BLEPHARIPAPPUS SCABER",0.011208967173739,"SD"
"1283","oreaa.us","BROMUS JAPONICUS",0.011208967173739,"SD"
"1284","oreaa.us","NOTHOCALAIS TROXIMOIDES",0.011208967173739,"SD"
"1285","oreaa.us","GILIA SP.(OREAA.US)",0.0056044835868695,"SD"
"1286","oreaa.us","LOMATIUM SP.(OREAA.US)",0.0056044835868695,"SD"
"1287","oreaa.us","EREMOGONE CONGESTA",0.00400320256204964,"SD"
"1288","oreaa.us","PERIDERIDIA OREGANA",0.00240192153722978,"SD"
"1289","oreaa.us","TRIFOLIUM MACROCEPHALUM",0.00160128102481986,"SD"
"1290","oreaa.us","POLYGONUM SP.(OREAA.US)",0.00160128102481986,"SD"
"1291","oreaa.us","LACTUCA SERRIOLA",0.000800640512409928,"SD"
"1292","oreaa.us","COLLINSIA PARVIFLORA",0.000800640512409928,"SD"
"1293","oreaa.us","IDAHOA SCAPIGERA",0.000800640512409928,"SD"
"1294","oreaa.us","ALLIUM ACUMINATUM",0.000800640512409928,"SD"
"1295","oreac.us","ARTEMISIA CANA",0.370101596516691,"D"
"1296","oreac.us","BROMUS JAPONICUS",0.358974358974359,"CD"
"1297","oreac.us","FESTUCA IDAHOENSIS",0.06966618287373,"SD"
"1298","oreac.us","ELYMUS ELYMOIDES",0.0440251572327044,"SD"
"1299","oreac.us","ARTEMISIA ARBUSCULA",0.0396710208030963,"SD"
"1300","oreac.us","EPILOBIUM BRACHYCARPUM",0.019351717464925,"SD"
"1301","oreac.us","ACHILLEA MILLEFOLIUM",0.0159651669085631,"SD"
"1302","oreac.us","COLLOMIA GRANDIFLORA",0.0149975810353169,"SD"
"1303","oreac.us","POA SECUNDA",0.0111272375423319,"SD"
"1304","oreac.us","BLEPHARIPAPPUS SCABER",0.0101596516690856,"SD"
"1305","oreac.us","PERIDERIDIA OREGANA",0.00677310111272375,"SD"
"1306","oreac.us","POLYGONUM SP.(OREAC.US)",0.00628930817610063,"SD"
"1307","oreac.us","UNKNOWN POLEMONIACEAE SP.(OREAC.US)",0.0058055152394775,"SD"
"1308","oreac.us","ACMISPON AMERICANUS",0.00532172230285438,"SD"
"1309","oreac.us","CAREX SP.(OREAC.US)",0.00532172230285438,"SD"
"1310","oreac.us","VENTENATA DUBIA",0.003870343492985,"SD"
"1311","oreac.us","CORDYLANTHUS RAMOSUS",0.00338655055636188,"SD"
"1312","oreac.us","COLLOMIA LINEARIS",0.00290275761973875,"SD"
"1313","oreac.us","DELPHINIUM SP.(OREAC.US)",0.0019351717464925,"SD"
"1314","oreac.us","MADIA SP.(OREAC.US)",0.00145137880986938,"SD"
"1315","oreac.us","TRIFOLIUM MACROCEPHALUM",0.000967585873246251,"SD"
"1316","oreac.us","COLLINSIA PARVIFLORA",0.000483792936623125,"SD"
"1317","oreac.us","GILIA MINIMA",0.000483792936623125,"SD"
"1318","oreac.us","NAVARRETIA INTERTEXTA SSP. PROPINQUA",0.000483792936623125,"SD"
"1319","oreac.us","LOMATIUM SP.(OREAC.US)",0.000483792936623125,"SD"
"1320","paike.ar","STIPA SPECIOSA",0.335724533715925,"D"
"1321","paike.ar","POA SPICIFORMIS",0.159253945480631,"CD"
"1322","paike.ar","FESTUCA PYROGEA",0.084648493543759,"CD"
"1323","paike.ar","NARDOPHYLLUM BRYOIDES",0.0746054519368723,"SD"
"1324","paike.ar","CAREX ANDINA",0.0631276901004304,"SD"
"1325","paike.ar","PEREZIA RECURVATA",0.0530846484935438,"SD"
"1326","paike.ar","RYTIDOSPERMA VIRESCENS",0.0358680057388809,"SD"
"1327","paike.ar","LUZULA CHILENSIS",0.0186513629842181,"SD"
"1328","paike.ar","BROMUS SETIFOLIUS",0.0186513629842181,"SD"
"1329","paike.ar","COLOBANTHUS LYCOPODOIDES",0.0129124820659971,"SD"
"1330","paike.ar","ACAENA POEPPIGIANA",0.0114777618364419,"SD"
"1331","paike.ar","AGROSTIS INCONSPICUA",0.0100430416068867,"SD"
"1332","paike.ar","ARMERIA MARITIMA",0.0100430416068867,"SD"
"1333","paike.ar","LEUCHERIA PURPUREA",0.0100430416068867,"SD"
"1334","paike.ar","AZORELLA FUEGIANA",0.00860832137733142,"SD"
"1335","paike.ar","JUNELLIA ODONELLII",0.00860832137733142,"SD"
"1336","paike.ar","NASSAUVIA ACULEATA",0.00860832137733142,"SD"
"1337","paike.ar","SENECIO MISER",0.00860832137733142,"SD"
"1338","paike.ar","CERASTIUM ARVENSE",0.00717360114777618,"SD"
"1339","paike.ar","CLINOPODIUM DARWINII",0.00717360114777618,"SD"
"1340","paike.ar","DESCHAMPSIA CESPITOSA",0.00717360114777618,"SD"
"1341","paike.ar","HYPOCHAERIS INCANA",0.00717360114777618,"SD"
"1342","paike.ar","NASSAUVIA DARWINII",0.00573888091822095,"SD"
"1343","paike.ar","POLYGALA DARWINIANA",0.00573888091822095,"SD"
"1344","paike.ar","OXALIS ENNEAPHYLLA",0.00573888091822095,"SD"
"1345","paike.ar","AZORELLA MONANTHA",0.00430416068866571,"SD"
"1346","paike.ar","ACAENA PINNATIFIDA",0.00430416068866571,"SD"
"1347","paike.ar","ARJONA TUBEROSA",0.00430416068866571,"SD"
"1348","paike.ar","ERIGERON PATAGONICUS",0.00430416068866571,"SD"
"1349","paike.ar","LATHYRUS NERVOSUS",0.00143472022955524,"SD"
"1350","paike.ar","ADESMIA LOTOIDES",0.00143472022955524,"SD"
"1351","paike.ar","SENECIO LASEGUEI",0.00143472022955524,"SD"
"1352","passogavia.it","CAREX CURVULA",0.328585560221086,"D"
"1353","passogavia.it","ALCHEMILLA PENTAPHYLLEA",0.28085418410476,"CD"
"1354","passogavia.it","SOLDANELLA PUSILLA",0.129013067328911,"SD"
"1355","passogavia.it","BRYOPHYTE",0.0677923892666662,"SD"
"1356","passogavia.it","LICHEN",0.0574160031544214,"SD"
"1357","passogavia.it","LIGUSTICUM MUTELLINA",0.0408137853748297,"SD"
"1358","passogavia.it","POA ALPINA",0.019030292129857,"SD"
"1359","passogavia.it","SCORZONEROIDES HELVETICA",0.0172939768537414,"SD"
"1360","passogavia.it","PHYTEUMA HEMISPHAERICUM",0.0127975428717686,"SD"
"1361","passogavia.it","LEUCANTHEMOPSIS ALPINA",0.0127352845550952,"SD"
"1362","passogavia.it","OREOCHLOA DISTICHA",0.00864698842687069,"SD"
"1363","passogavia.it","AGROSTIS RUPESTRIS",0.00809358116755097,"SD"
"1364","passogavia.it","SALIX HERBACEA",0.00415747203563943,"SD"
"1365","passogavia.it","POTENTILLA AUREA",0.0038046749078231,"SD"
"1366","passogavia.it","HELICTOTRICHON VERSICOLOR",0.00276703629659862,"SD"
"1367","passogavia.it","PRIMULA GLUTINOSA",0.00262868448176869,"SD"
"1368","passogavia.it","PERSICARIA VIVIPARA",0.00143194128348979,"SD"
"1369","passogavia.it","FESTUCA HALLERI",0.000968462703809517,"SD"
"1370","passogavia.it","EUPHRASIA MINIMA",0.000359714718557821,"SD"
"1371","passogavia.it","GNAPHALIUM SUPINUM",0.000214445312986393,"SD"
"1372","passogavia.it","PHLEUM ALPINUM",0.000207527722244897,"SD"
"1373","passogavia.it","TARAXACUM ALPINUM",0.000207527722244897,"SD"
"1374","passogavia.it","HIERACIUM PILIFERUM",0.000138351814829931,"SD"
"1375","passogavia.it","LUZULA ALPINOPILOSA",3.45879537074828e-05,"SD"
"1376","passogavia.it","ANTHOXANTHUM ODORATUM",6.91759074149655e-06,"SD"
"1377","purdue.us","LOTUS CORNICULATUS",0.23967684021544,"D"
"1378","purdue.us","SOLIDAGO CANADENSIS",0.236535008976661,"CD"
"1379","purdue.us","ANDROPOGON GERARDII",0.196588868940754,"CD"
"1380","purdue.us","DESMODIUM ILLINOENSE",0.0942549371633752,"SD"
"1381","purdue.us","SYMPHYOTRICHUM NOVAE-ANGLIAE",0.085278276481149,"SD"
"1382","purdue.us","ALCHEMILLA IDAEUS",0.0471274685816876,"SD"
"1383","purdue.us","SYMPHYOTRICHUM PILOSUM",0.0336624775583483,"SD"
"1384","purdue.us","SOLIDAGO SPECIOSA",0.0318671454219031,"SD"
"1385","purdue.us","EUTHAMIA GRAMINIFOLIA",0.0273788150807899,"SD"
"1386","purdue.us","RUDBECKIA HIRTA",0.00359066427289048,"SD"
"1387","purdue.us","TRIFOLIUM SP.(PURDUE.US)",0.00314183123877917,"SD"
"1388","purdue.us","HELIOPSIS HELIANTHOIDES",0.000897666068222621,"SD"
"1389","qdtnorth.cl","GUTIERREZIA RESINOSA",0.514150943396226,"D"
"1390","qdtnorth.cl","BAHIA AMBROSIOIDES",0.148584905660377,"SD"
"1391","qdtnorth.cl","PLANTAGO LANCEOLATA",0.101415094339623,"SD"
"1392","qdtnorth.cl","SENNA CUMINGII",0.0518867924528302,"SD"
"1393","qdtnorth.cl","HELENIUM URMENETAE",0.0495283018867925,"SD"
"1394","qdtnorth.cl","CUMULOPUNTIA SPHAERICA",0.0259433962264151,"SD"
"1395","qdtnorth.cl","FLOURENSIA THURIFERA",0.0235849056603774,"SD"
"1396","qdtnorth.cl","HAPLOPAPPUS CERBEROANUS",0.0188679245283019,"SD"
"1397","qdtnorth.cl","ARISTOLOCHIA CHILENSIS",0.0141509433962264,"SD"
"1398","qdtnorth.cl","CHUQUIRAGA ULICINA",0.00943396226415094,"SD"
"1399","qdtnorth.cl","HELIOTROPIUM STENOPHYLLUM",0.00943396226415094,"SD"
"1400","qdtnorth.cl","ARGYLIA RADIATA",0.00943396226415094,"SD"
"1401","qdtnorth.cl","CHORIZANTHE KINGII",0.00943396226415094,"SD"
