spp_site,PC1,PC2,PC3,PC4,PC5,PC6
FESTUCA VIVIPARA_lygraold.no,-0.026368137,-0.154400427,0.033865953,0.010183626,-0.01349344,0.0332937
FESTUCA SP.(LYGRAINT.NO)_lygrayng.no,-0.026368137,-0.154400427,0.033865953,0.010183626,-0.01349344,0.0332937
DESCHAMPSIA CESPITOSA_lygrayng.no,-0.117377467,-0.009120192,-0.012381041,-0.039185431,0.200907307,0.045303811
MELAMPYRUM SYLVATICUM_lygrayng.no,-0.026368137,-0.154400427,0.033865953,0.010183626,-0.01349344,0.0332937
POA PRATENSIS_lygrayng.no,-0.026368137,-0.154400427,0.033865953,0.010183626,-0.01349344,0.0332937
CYPERUS REFLEXUS_marcdrt.ar,-0.026368137,-0.154400427,0.033865953,0.010183626,-0.01349344,0.0332937
ELEOCHARIS BONARIENSIS_marcdrt.ar,-0.195541859,0.075985588,-0.005589042,-0.024150064,-0.104716009,-0.017309887
POA PRATENSIS_matador.ca,-0.195541859,0.075985588,-0.005589042,-0.024150064,-0.104716009,-0.017309887
GAILLARDIA ARISTATA_matador.ca,-0.195541859,0.075985588,-0.005589042,-0.024150064,-0.104716009,-0.017309887
TARAXACUM TARAXACUM_mattheis.ca,-0.120575716,-0.001819381,-0.04108789,-0.088017364,0.372211383,0.027062969
HETEROTHECA VILLOSA_mattheis.ca,-0.120575716,-0.001819381,-0.04108789,-0.088017364,0.372211383,0.027062969
CAREX SP.(MATTHEIS.CA)_mattheis.ca,-0.117377467,-0.009120192,-0.012381041,-0.039185431,0.200907307,0.045303811
PASCOPYRUM SMITHII_mattheis.ca,-0.120575716,-0.001819381,-0.04108789,-0.088017364,0.372211383,0.027062969
ANDROSACE SEPTENTRIONALIS_mattheis.ca,-0.026368137,-0.154400427,0.033865953,0.010183626,-0.01349344,0.0332937
STIPA PARVIFLORA_ebro.es,0.016449323,-0.054853648,0.145583809,0.150349444,0.054165917,-0.094580443
UNKNOWN POACEAE SP.(MILPARINKA.AU)_milparinka.au,0.016449323,-0.054853648,0.145583809,0.150349444,0.054165917,-0.094580443
ASTER SP.1(MILPARINKA.AU)_milparinka.au,-0.026368137,-0.154400427,0.033865953,0.010183626,-0.01349344,0.0332937
ATRIPLEX SP.(MILPARINKA.AU)_milparinka.au,-0.026368137,-0.154400427,0.033865953,0.010183626,-0.01349344,0.0332937
ERIOCHLOA PSEUDOACROTRICHA_milparinka.au,-0.195541859,0.075985588,-0.005589042,-0.024150064,-0.104716009,-0.017309887
MAIREANA PYRAMIDATA_milparinka.au,0.02141181,0.131723288,-0.318846694,0.134133257,0.281124205,0.202357449
SCLEROLAENA SP.2(MILPARINKA.AU)_milparinka.au,0.098331977,0.007141386,-0.257647137,0.21431403,-0.033802464,0.207444819
SCLEROLAENA SP.1(MILPARINKA.AU)_milparinka.au,0.098331977,0.007141386,-0.257647137,0.21431403,-0.033802464,0.207444819
LACTUCA SERRIOLA_naposta.ar,0.098331977,0.007141386,-0.257647137,0.21431403,-0.033802464,0.207444819
PAPPOPHORUM CAESPITOSUM_naposta.ar,0.098331977,0.007141386,-0.257647137,0.21431403,-0.033802464,0.207444819
PAVONIA CYMBALARIA_naposta.ar,0.117805322,0.06572283,-0.118127901,0.310116766,0.025111964,0.074048082
SOLANUM aethiopicum_naposta.ar,0.117805322,0.06572283,-0.118127901,0.310116766,0.025111964,0.074048082
SAUSSUREA STOLICZKAE_naqu.cn,0.098331977,0.007141386,-0.257647137,0.21431403,-0.033802464,0.207444819
KOBRESIA PYGMAEA_naqu.cn,0.02141181,0.131723288,-0.318846694,0.134133257,0.281124205,0.202357449
POTENTILLA SAUNDERSIANA_naqu.cn,0.02402317,0.125762201,-0.29540765,0.174004364,0.141255013,0.217251034
SIBBALDIA PARVIFLORA_naqu.cn,0.098331977,0.007141386,-0.257647137,0.21431403,-0.033802464,0.207444819
PSEUDOYOUNGIA SIMULATRIX_naqu.cn,-0.026368137,-0.154400427,0.033865953,0.010183626,-0.01349344,0.0332937
SIBBALDIANTHE BIFURCA_naqu.cn,-0.195541859,0.075985588,-0.005589042,-0.024150064,-0.104716009,-0.017309887
HETEROTHECA SUBAXILLARIS_oklah.us,0.16159003,0.084561807,0.163748777,0.014823777,0.000299625,-0.012799052
EUPHORBIA DENTATA_oklah.us,0.16159003,0.084561807,0.163748777,0.014823777,0.000299625,-0.012799052
DALEA CANDIDA_oklah.us,0.16159003,0.084561807,0.163748777,0.014823777,0.000299625,-0.012799052
BOTHRIOCHLOA LAGUROIDES_oklah.us,0.16159003,0.084561807,0.163748777,0.014823777,0.000299625,-0.012799052
UNKNOWN SP.D25(OKLAH.US)_oklah.us,0.16159003,0.084561807,0.163748777,0.014823777,0.000299625,-0.012799052
RUDBECKIA HIRTA_oklah.us,0.062093564,0.156742571,-0.010815237,-0.279875559,0.095954973,0.234344604
FIMBRISTYLIS PUBERULA_oklah.us,-0.017781523,0.246733952,0.016658409,-0.190134429,-0.170688474,0.082851452
TRAGIA BETONICIFOLIA_oklah.us,-0.001727395,0.226231149,-0.005269593,-0.267599233,-0.153585419,0.183220734
LESPEDEZA CAPITATA_oklah.us,0.126316892,0.029759007,0.025140792,-0.14303452,-0.051190417,0.114597175
PASPALUM SETACEUM_oklah.us,0.062093564,0.156742571,-0.010815237,-0.279875559,0.095954973,0.234344604
ANEMONE CAROLINIANA_oklah.us,0.151392199,0.016347937,0.056113403,-0.155800739,-0.079465905,0.133455039
UNKNOWN SP.D29(OKLAH.US)_oklah.us,-0.001727395,0.226231149,-0.005269593,-0.267599233,-0.153585419,0.183220734
SOLIDAGO LUDOVICIANA_oklah.us,0.16159003,0.084561807,0.163748777,0.014823777,0.000299625,-0.012799052
UNKNOWN SP.D22(OKLAH.US)_oklah.us,0.16159003,0.084561807,0.163748777,0.014823777,0.000299625,-0.012799052
THELESPERMA FILIFOLIUM_oklah.us,0.16159003,0.084561807,0.163748777,0.014823777,0.000299625,-0.012799052
SPHENOPHOLIS OBTUSATA_oklah.us,0.16159003,0.084561807,0.163748777,0.014823777,0.000299625,-0.012799052
ERAGROSTIS SPECTABILIS_oklah.us,0.16159003,0.084561807,0.163748777,0.014823777,0.000299625,-0.012799052
DRABA VERNA_oreaa.us,0.16159003,0.084561807,0.163748777,0.014823777,0.000299625,-0.012799052
VERONICA SP.(OREAA.US)_oreaa.us,0.16159003,0.084561807,0.163748777,0.014823777,0.000299625,-0.012799052
MONTIA SP.(OREAA.US)_oreaa.us,0.05718462,0.168928982,-0.01884044,-0.254001729,0.306238918,0.127224308
CREPIS SP.(OREAA.US)_oreaa.us,0.13640237,0.038121756,0.026945276,-0.239565893,-0.079102503,0.22453839
DRABA VERNA_oreac.us,0.13640237,0.038121756,0.026945276,-0.239565893,-0.079102503,0.22453839
BROMUS TECTORUM_oreac.us,0.13640237,0.038121756,0.026945276,-0.239565893,-0.079102503,0.22453839
LITHOPHRAGMA SP.(OREAC.US)_oreac.us,0.13640237,0.038121756,0.026945276,-0.239565893,-0.079102503,0.22453839
UNKNOWN ASTERACEAE SP.(OREAC.US)_oreac.us,-0.195541859,0.075985588,-0.005589042,-0.024150064,-0.104716009,-0.017309887
POA BULBOSA_oreac.us,-0.195541859,0.075985588,-0.005589042,-0.024150064,-0.104716009,-0.017309887
UNKNOWN ASTERACEAE SP.2(OREAC.US)_oreac.us,0.13640237,0.038121756,0.026945276,-0.239565893,-0.079102503,0.22453839
ERIOPHYLLUM LANATUM var. LEUCOPHYLLUM_oreac.us,0.13640237,0.038121756,0.026945276,-0.239565893,-0.079102503,0.22453839
BRYOPHYTE_passogavia.it,0.13640237,0.038121756,0.026945276,-0.239565893,-0.079102503,0.22453839
LICHEN_passogavia.it,0.16159003,0.084561807,0.163748777,0.014823777,0.000299625,-0.012799052
LIGUSTICUM MUTELLINA_passogavia.it,-0.026368137,-0.154400427,0.033865953,0.010183626,-0.01349344,0.0332937
PHYTEUMA HEMISPHAERICUM_passogavia.it,-0.195541859,0.075985588,-0.005589042,-0.024150064,-0.104716009,-0.017309887
GNAPHALIUM SUPINUM_passogavia.it,-0.026368137,-0.154400427,0.033865953,0.010183626,-0.01349344,0.0332937
LEUCANTHEMOPSIS ALPINA_passogavia.it,0.16159003,0.084561807,0.163748777,0.014823777,0.000299625,-0.012799052
SCORZONEROIDES HELVETICA_passogavia.it,0.16159003,0.084561807,0.163748777,0.014823777,0.000299625,-0.012799052
CAREX CURVULA_passogavia.it,0.16159003,0.084561807,0.163748777,0.014823777,0.000299625,-0.012799052
AGROSTIS RUPESTRIS_passogavia.it,0.16159003,0.084561807,0.163748777,0.014823777,0.000299625,-0.012799052
FESTUCA HALLERI_passogavia.it,0.16159003,0.084561807,0.163748777,0.014823777,0.000299625,-0.012799052
POA ALPINA_passogavia.it,-0.001727395,0.226231149,-0.005269593,-0.267599233,-0.153585419,0.183220734
PRIMULA GLUTINOSA_passogavia.it,-0.001727395,0.226231149,-0.005269593,-0.267599233,-0.153585419,0.183220734
SOLDANELLA PUSILLA_passogavia.it,0.13640237,0.038121756,0.026945276,-0.239565893,-0.079102503,0.22453839
ALCHEMILLA PENTAPHYLLEA_passogavia.it,0.13640237,0.038121756,0.026945276,-0.239565893,-0.079102503,0.22453839
TARAXACUM ALPINUM_passogavia.it,0.13640237,0.038121756,0.026945276,-0.239565893,-0.079102503,0.22453839
HELICTOTRICHON VERSICOLOR_passogavia.it,0.13640237,0.038121756,0.026945276,-0.239565893,-0.079102503,0.22453839
PHLEUM ALPINUM_passogavia.it,0.13640237,0.038121756,0.026945276,-0.239565893,-0.079102503,0.22453839
POTENTILLA AUREA_passogavia.it,0.13640237,0.038121756,0.026945276,-0.239565893,-0.079102503,0.22453839
SALIX HERBACEA_passogavia.it,0.13640237,0.038121756,0.026945276,-0.239565893,-0.079102503,0.22453839
EUPHRASIA MINIMA_passogavia.it,0.13640237,0.038121756,0.026945276,-0.239565893,-0.079102503,0.22453839
HIERACIUM PILIFERUM_passogavia.it,0.13640237,0.038121756,0.026945276,-0.239565893,-0.079102503,0.22453839
OREOCHLOA DISTICHA_passogavia.it,0.13640237,0.038121756,0.026945276,-0.239565893,-0.079102503,0.22453839
ANTHOXANTHUM ODORATUM_passogavia.it,0.13640237,0.038121756,0.026945276,-0.239565893,-0.079102503,0.22453839
PERSICARIA VIVIPARA_passogavia.it,0.059482204,0.162703657,-0.034254281,-0.319746666,0.235824166,0.21945102
LUZULA ALPINOPILOSA_passogavia.it,0.062093564,0.156742571,-0.010815237,-0.279875559,0.095954973,0.234344604
TRIFOLIUM MONTANUM_pineta.es,0.13640237,0.038121756,0.026945276,-0.239565893,-0.079102503,0.22453839
LEONTODON HISPIDUS_pineta.es,-0.051817299,0.170072461,-0.229597536,-0.146609423,-0.167893602,-0.319479392
VERNONIA SP.(PURDUE.US)_purdue.us,-0.055676912,0.058807843,0.116956675,0.124556756,0.181679309,-0.095835267
SCHIZACHYRIUM SCOPARIUM_purdue.us,-0.055676912,0.058807843,0.116956675,0.124556756,0.181679309,-0.095835267
APOCYNUM CANNABINUM_purdue.us,0.117356423,-0.060313553,-0.190142541,-0.112275734,-0.076671032,-0.268875804
STELLARIA MEDIA_qdtnorth.cl,-0.195541859,0.075985588,-0.005589042,-0.024150064,-0.104716009,-0.017309887
LEUCOCORYNE SP1.(QDTNORTH.CL)_qdtnorth.cl,-0.195541859,0.075985588,-0.005589042,-0.024150064,-0.104716009,-0.017309887
UNKNOWN ASTERACEAE SP3.(QDTNORTH.CL)_qdtnorth.cl,-0.195541859,0.075985588,-0.005589042,-0.024150064,-0.104716009,-0.017309887
ENCELIA CANESCENS_qdtnorth.cl,-0.195541859,0.075985588,-0.005589042,-0.024150064,-0.104716009,-0.017309887
ASTRAGALUS DODTII_qdtnorth.cl,-0.195541859,0.075985588,-0.005589042,-0.024150064,-0.104716009,-0.017309887
STACHYS MACRAEI_qdtnorth.cl,-0.195541859,0.075985588,-0.005589042,-0.024150064,-0.104716009,-0.017309887
CALANDRINIA COMPRESSA_qdtnorth.cl,-0.195541859,0.075985588,-0.005589042,-0.024150064,-0.104716009,-0.017309887
CAMISSONIA DENTATA_qdtnorth.cl,-0.195541859,0.075985588,-0.005589042,-0.024150064,-0.104716009,-0.017309887
OXALIS SP.(QDTNORTH.CL)_qdtnorth.cl,-0.195541859,0.075985588,-0.005589042,-0.024150064,-0.104716009,-0.017309887
LASTARRIAEA CHILENSIS_qdtnorth.cl,-0.195541859,0.075985588,-0.005589042,-0.024150064,-0.104716009,-0.017309887
ADESMIA TENELLA_qdtnorth.cl,-0.195541859,0.075985588,-0.005589042,-0.024150064,-0.104716009,-0.017309887
ERODIUM CICUTARIUM_qdtnorth.cl,-0.195541859,0.075985588,-0.005589042,-0.024150064,-0.104716009,-0.017309887
HELICTOTRICHON PUBESCENS_qdtnorth.cl,-0.195541859,0.075985588,-0.005589042,-0.024150064,-0.104716009,-0.017309887
CRYPTANTHA ARGENTEA_qdtnorth.cl,-0.195541859,0.075985588,-0.005589042,-0.024150064,-0.104716009,-0.017309887
LEUCOCORYNE SP2.(QDTNORTH.CL)_qdtnorth.cl,-0.195541859,0.075985588,-0.005589042,-0.024150064,-0.104716009,-0.017309887
GILLIESIA GRAMINEA_qdtnorth.cl,-0.195541859,0.075985588,-0.005589042,-0.024150064,-0.104716009,-0.017309887
DIOSCOREA SP1.(QDTNORTH.CL)_qdtnorth.cl,-0.195541859,0.075985588,-0.005589042,-0.024150064,-0.104716009,-0.017309887
UNKNOWN ONAGRACEAE SP.(QDTNORTH.CL)_qdtnorth.cl,-0.195541859,0.075985588,-0.005589042,-0.024150064,-0.104716009,-0.017309887
VALERIANA CRISPA_qdtsouth.cl,-0.117377467,-0.009120192,-0.012381041,-0.039185431,0.200907307,0.045303811
SONCHUS OLERACEUS_qdtsouth.cl,-0.026368137,-0.154400427,0.033865953,0.010183626,-0.01349344,0.0332937
DIOSCOREA SP1.(qdtsouth.cl)_qdtsouth.cl,-0.120575716,-0.001819381,-0.04108789,-0.088017364,0.372211383,0.027062969
OLSYNIUM JUNCEUM_qdtsouth.cl,-0.026368137,-0.154400427,0.033865953,0.010183626,-0.01349344,0.0332937
STACHYS MACRAEI_qdtsouth.cl,-0.026368137,-0.154400427,0.033865953,0.010183626,-0.01349344,0.0332937
OXALIS ROSEA_qdtsouth.cl,-0.195541859,0.075985588,-0.005589042,-0.024150064,-0.104716009,-0.017309887
OXALIS SP.(qdtsouth.cl)_qdtsouth.cl,-0.026368137,-0.154400427,0.033865953,0.010183626,-0.01349344,0.0332937
GALIUM APARINE_qdtsouth.cl,-0.026368137,-0.154400427,0.033865953,0.010183626,-0.01349344,0.0332937
Viviania TENUICAULIS_qdtsouth.cl,-0.026368137,-0.154400427,0.033865953,0.010183626,-0.01349344,0.0332937
DIANTHUS SP.(qdtsouth.cl)_qdtsouth.cl,-0.026368137,-0.154400427,0.033865953,0.010183626,-0.01349344,0.0332937
ERODIUM CICUTARIUM_qdtsouth.cl,-0.120575716,-0.001819381,-0.04108789,-0.088017364,0.372211383,0.027062969
HELICTOTRICHON PUBESCENS_qdtsouth.cl,0.13640237,0.038121756,0.026945276,-0.239565893,-0.079102503,0.22453839
TROPAEOLUM TRICOLOR_qdtsouth.cl,0.13640237,0.038121756,0.026945276,-0.239565893,-0.079102503,0.22453839
SILYBUM MARIANUM_qdtsouth.cl,-0.026368137,-0.154400427,0.033865953,0.010183626,-0.01349344,0.0332937
SENECIO ADENOTRICHIUS_qdtsouth.cl,-0.026368137,-0.154400427,0.033865953,0.010183626,-0.01349344,0.0332937
UNKNOWN ASTERACEAE SP1.(qdtsouth.cl)_qdtsouth.cl,-0.026368137,-0.154400427,0.033865953,0.010183626,-0.01349344,0.0332937
UNKNOWN ASTERACEAE SP3.(qdtsouth.cl)_qdtsouth.cl,-0.195541859,0.075985588,-0.005589042,-0.024150064,-0.104716009,-0.017309887
ADESMIA TENELLA_qdtsouth.cl,-0.026368137,-0.154400427,0.033865953,0.010183626,-0.01349344,0.0332937
DIOSCOREA SP2.(qdtsouth.cl)_qdtsouth.cl,-0.026368137,-0.154400427,0.033865953,0.010183626,-0.01349344,0.0332937
UNKNOWN ASTERACEAE SP2.(qdtsouth.cl)_qdtsouth.cl,-0.026368137,-0.154400427,0.033865953,0.010183626,-0.01349344,0.0332937
SCLEROLAENA ERIACANTHA_quilpie.au,-0.026368137,-0.154400427,0.033865953,0.010183626,-0.01349344,0.0332937
ALOPECURUS PRATENSIS_rhijn.nl,-0.026368137,-0.154400427,0.033865953,0.010183626,-0.01349344,0.0332937
CONIUM MACULATUM_sclaudio.ar,-0.026368137,-0.154400427,0.033865953,0.010183626,-0.01349344,0.0332937
ACMELLA DECUMBENS_sclaudio.ar,-0.026368137,-0.154400427,0.033865953,0.010183626,-0.01349344,0.0332937
FESTUCA ARUNDINACEA_sclaudio.ar,0.098331977,0.007141386,-0.257647137,0.21431403,-0.033802464,0.207444819
CYNODON DACTYLON_sclaudio.ar,0.098331977,0.007141386,-0.257647137,0.21431403,-0.033802464,0.207444819
SORGHUM HALEPENSE_sclaudio.ar,-0.026368137,-0.154400427,0.033865953,0.010183626,-0.01349344,0.0332937
PASPALUM DILATATUM_sclaudio.ar,0.117356423,-0.060313553,-0.190142541,-0.112275734,-0.076671032,-0.268875804
PASPALUM QUADRIFARIUM_sclaudio.ar,0.16159003,0.084561807,0.163748777,0.014823777,0.000299625,-0.012799052
HOFFMANNSEGGIA TRIFOLIATA_spvdrt.ar,0.16159003,0.084561807,0.163748777,0.014823777,0.000299625,-0.012799052
PECTOCARYA LINEARIS_spvdrt.ar,0.023460264,0.272671201,0.131533908,-0.013209563,-0.074183291,-0.054116708
UNKNOWN SP.6(SPVDRT.AR)_spvdrt.ar,0.117356423,-0.060313553,-0.190142541,-0.112275734,-0.076671032,-0.268875804
CAREX SP._scruzh.us,-0.195541859,0.075985588,-0.005589042,-0.024150064,-0.104716009,-0.017309887
TOXICOSCORDION SP._scruzh.us,0.16159003,0.084561807,0.163748777,0.014823777,0.000299625,-0.012799052
RUBUS URSINUS_scruzh.us,0.16159003,0.084561807,0.163748777,0.014823777,0.000299625,-0.012799052
CYNOSURUS ECHINATUS_scruzh.us,0.16159003,0.084561807,0.163748777,0.014823777,0.000299625,-0.012799052
JUNCUS BUFONIUS_scruzh.us,0.16159003,0.084561807,0.163748777,0.014823777,0.000299625,-0.012799052
RUMEX CRISPUS_scruzm.us,0.16159003,0.084561807,0.163748777,0.014823777,0.000299625,-0.012799052
CAREX PILULIFERA_skotsvar.no,0.016449323,-0.054853648,0.145583809,0.150349444,0.054165917,-0.094580443
RHYTIDIADELPHUS SQUARROSUS_skotsvar.no,0.016449323,-0.054853648,0.145583809,0.150349444,0.054165917,-0.094580443
MELAMPYRUM SYLVATICUM_skotsvar.no,0.016449323,-0.054853648,0.145583809,0.150349444,0.054165917,-0.094580443
CAREX ECHINATA_skotsvar.no,-0.026368137,-0.154400427,0.033865953,0.010183626,-0.01349344,0.0332937
LUZULA SP.(SKOTSVAR.NO)_skotsvar.no,0.16159003,0.084561807,0.163748777,0.014823777,0.000299625,-0.012799052
CORNUS SUECICA_skotsvar.no,0.16159003,0.084561807,0.163748777,0.014823777,0.000299625,-0.012799052
CAREX SP.(SKOTSVAR.NO)_skotsvar.no,0.16159003,0.084561807,0.163748777,0.014823777,0.000299625,-0.012799052
RHYTIDIADELPHUS SP.(SKOTSVAR.NO)_skotsvar.no,-0.195541859,0.075985588,-0.005589042,-0.024150064,-0.104716009,-0.017309887
EUPHRASIA STRICTA_skotsvar.no,-0.117377467,-0.009120192,-0.012381041,-0.039185431,0.200907307,0.045303811
CLADONIA RANGIFERINA_skotsvar.no,-0.026368137,-0.154400427,0.033865953,0.010183626,-0.01349344,0.0332937
SCLERIA CILIATA_slp.us,-0.026368137,-0.154400427,0.033865953,0.010183626,-0.01349344,0.0332937
PLANTAGO SP.(SLP.US)_slp.us,-0.195541859,0.075985588,-0.005589042,-0.024150064,-0.104716009,-0.017309887
RUMEX HASTATULUS_slp.us,0.016449323,-0.054853648,0.145583809,0.150349444,0.054165917,-0.094580443
POLYPREMUM PROCUMBENS_slp.us,-0.026368137,-0.154400427,0.033865953,0.010183626,-0.01349344,0.0332937
SCUTELLARIA SP.(SLP.US)_slp.us,-0.026368137,-0.154400427,0.033865953,0.010183626,-0.01349344,0.0332937
PHALARIS CAROLINIANA_slp.us,-0.195541859,0.075985588,-0.005589042,-0.024150064,-0.104716009,-0.017309887
MONARDA PUNCTATA_slp.us,-0.195541859,0.075985588,-0.005589042,-0.024150064,-0.104716009,-0.017309887
BRIZA MINOR_slp.us,-0.195541859,0.075985588,-0.005589042,-0.024150064,-0.104716009,-0.017309887
NEPTUNIA LUTEA_slp.us,-0.195541859,0.075985588,-0.005589042,-0.024150064,-0.104716009,-0.017309887
PANICUM SP.(SLP.US)_slp.us,-0.026368137,-0.154400427,0.033865953,0.010183626,-0.01349344,0.0332937
ERAGROSTIS INTERMEDIA_sonora.us,0.016449323,-0.054853648,0.145583809,0.150349444,0.054165917,-0.094580443
BOUTELOUA CURTIPENDULA_sonora.us,0.016449323,-0.054853648,0.145583809,0.150349444,0.054165917,-0.094580443
DIGITARIA COGNATA_sonora.us,-0.026368137,-0.154400427,0.033865953,0.010183626,-0.01349344,0.0332937
NASSELLA LEUCOTRICHA_sonora.us,0.016449323,-0.054853648,0.145583809,0.150349444,0.054165917,-0.094580443
ARISTIDA PURPUREA_sonora.us,0.016449323,-0.054853648,0.145583809,0.150349444,0.054165917,-0.094580443
HILARIA BELANGERI_sonora.us,-0.026368137,-0.154400427,0.033865953,0.010183626,-0.01349344,0.0332937
DICHANTHIUM ANNULATUM_sonora.us,-0.026368137,-0.154400427,0.033865953,0.010183626,-0.01349344,0.0332937
SPOROBOLUS CRYPTANDRUS_sonora.us,0.117356423,-0.060313553,-0.190142541,-0.112275734,-0.076671032,-0.268875804
CROTON DIOICUS_sonora.us,-0.026368137,-0.154400427,0.033865953,0.010183626,-0.01349344,0.0332937
ERODIUM TEXANUM_sonora.us,-0.026368137,-0.154400427,0.033865953,0.010183626,-0.01349344,0.0332937
VERBENA CANESCENS_sonora.us,-0.117377467,-0.009120192,-0.012381041,-0.039185431,0.200907307,0.045303811
LUPINUS TEXENSIS_sonora.us,-0.117377467,-0.009120192,-0.012381041,-0.039185431,0.200907307,0.045303811
OPUNTIA ENGELMANNII_sonora.us,0.117356423,-0.060313553,-0.190142541,-0.112275734,-0.076671032,-0.268875804
TRIDENS MUTICUS_sonora.us,0.117356423,-0.060313553,-0.190142541,-0.112275734,-0.076671032,-0.268875804
SYMPHYOTRICHUM NOVI-BELGII_teshio.jp,0.117356423,-0.060313553,-0.190142541,-0.112275734,-0.076671032,-0.268875804
IMPATIENS NOLI-TANGERE_teshio.jp,0.117356423,-0.060313553,-0.190142541,-0.112275734,-0.076671032,-0.268875804
KNAUTIA SP.(TORLA.ES)_torla.es,0.16159003,0.084561807,0.163748777,0.014823777,0.000299625,-0.012799052
SCORZONEROIDES PYRENAICA_torla.es,0.16159003,0.084561807,0.163748777,0.014823777,0.000299625,-0.012799052
HIERACIUM PILOSELLA_torla.es,0.16159003,0.084561807,0.163748777,0.014823777,0.000299625,-0.012799052
DIANTHUS SP.(TORLA.ES)_torla.es,-0.026368137,-0.154400427,0.033865953,0.010183626,-0.01349344,0.0332937
GYMNADENIA CONOPSEA_torla.es,-0.195541859,0.075985588,-0.005589042,-0.024150064,-0.104716009,-0.017309887
ASPARAGUS COCHINCHINENSIS_urat.cn,-0.195541859,0.075985588,-0.005589042,-0.024150064,-0.104716009,-0.017309887
AJANIA FRUTICULOSA_urat.cn,-0.195541859,0.075985588,-0.005589042,-0.024150064,-0.104716009,-0.017309887
PEGANUM HARMALA_urat.cn,-0.195541859,0.075985588,-0.005589042,-0.024150064,-0.104716009,-0.017309887
STIPA CAPILLATA_urat.cn,-0.001727395,0.226231149,-0.005269593,-0.267599233,-0.153585419,0.183220734
SALSOLA COLLINA_urat.cn,-0.026368137,-0.154400427,0.033865953,0.010183626,-0.01349344,0.0332937
ALLIUM MONGOLICUM_urat.cn,-0.026368137,-0.154400427,0.033865953,0.010183626,-0.01349344,0.0332937
FERULA BUNGEANA_urat.cn,-0.120575716,-0.001819381,-0.04108789,-0.088017364,0.372211383,0.027062969
PTILOTRICHUM CANESCENS_urat.cn,-0.026368137,-0.154400427,0.033865953,0.010183626,-0.01349344,0.0332937
SCORZONERA AUSTRIACA_urat.cn,0.016449323,-0.054853648,0.145583809,0.150349444,0.054165917,-0.094580443
OXYTROPIS GLABRA_urat.cn,-0.195541859,0.075985588,-0.005589042,-0.024150064,-0.104716009,-0.017309887
OXYTROPIS ACIPHYLLA_urat.cn,-0.195541859,0.075985588,-0.005589042,-0.024150064,-0.104716009,-0.017309887
CLEISTOGENES SQUARROSA_urat.cn,0.016449323,-0.054853648,0.145583809,0.150349444,0.054165917,-0.094580443
ARTEMISIA FRIGIDA_urat.cn,0.016449323,-0.054853648,0.145583809,0.150349444,0.054165917,-0.094580443
DAUCUS CAROTA_plattev.us,0.016449323,-0.054853648,0.145583809,0.150349444,0.054165917,-0.094580443
BRASSICA RAPA_plattev.us,0.016449323,-0.054853648,0.145583809,0.150349444,0.054165917,-0.094580443
ERIGERON ANNUUS_plattev.us,-0.057859484,0.063767167,0.107823297,0.110039778,0.229223393,-0.084774229
